City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
587,Huanren,41.2647,125.3667,60.12,32,0,4.9,CN,2022-09-20 04:42:54
588,Vila Franca Do Campo,37.7167,-25.4333,72.19,84,8,4.07,PT,2022-09-20 04:42:55
589,Khandbari,27.3747,87.2039,82.26,69,65,4.18,NP,2022-09-20 04:42:55
590,Dunedin,-45.8742,170.5036,54.81,69,100,3.0,NZ,2022-09-20 04:42:56
591,Kastamonu,41.5,33.6667,55.94,85,4,1.43,TR,2022-09-20 04:43:56
592,Ibra,22.6906,58.5334,84.76,51,0,3.29,OM,2022-09-20 04:43:56
593,Alihe,50.5667,123.7167,59.47,26,0,8.41,CN,2022-09-20 04:43:57
594,Dingle,10.9995,122.6711,87.66,67,100,12.01,PH,2022-09-20 04:43:57
595,Arzgir,45.3728,44.2206,67.69,46,100,9.24,RU,2022-09-20 04:43:58
596,Delijan,33.9905,50.6838,80.31,19,52,2.64,IR,2022-09-20 04:43:58
597,Bachaquero,9.9694,-71.1494,78.91,78,100,6.02,VE,2022-09-20 04:43:59
598,Ampanihy,-24.7,44.75,76.33,42,0,11.52,MG,2022-09-20 04:43:59
599,Chiang Kham,19.5233,100.3,88.9,38,53,2.95,TH,2022-09-20 04:44:00
600,Saint Pete Beach,27.7253,-82.7412,80.65,78,1,1.01,US,2022-09-20 04:44:00
601,Huarmey,-10.0681,-78.1522,61.63,86,64,10.49,PE,2022-09-20 04:44:01
602,Uturoa,-16.7333,-151.4333,77.97,73,8,12.08,PF,2022-09-20 04:44:01
603,Havelock,34.8791,-76.9013,75.94,97,20,0.0,US,2022-09-20 04:44:02
604,Bull Savanna,17.8868,-77.5902,76.35,82,1,5.19,JM,2022-09-20 04:44:02
605,Bay Roberts,47.5999,-53.2648,51.06,93,100,5.01,CA,2022-09-20 04:44:03
606,Ust-Kulom,61.6864,53.6902,56.46,82,50,12.19,RU,2022-09-20 04:44:03
607,Shasta Lake,40.6804,-122.3708,63.32,83,48,1.57,US,2022-09-20 04:44:04
608,Artyom,40.4723,50.333,75.34,74,0,3.18,AZ,2022-09-20 04:44:05
609,Gravenhurst,44.9168,-79.3663,62.78,94,100,8.05,CA,2022-09-20 04:44:05
610,Kaohsiung,22.6163,120.3133,87.89,70,75,10.36,TW,2022-09-20 04:44:06
611,Naryan-Mar,67.6713,53.087,46.67,92,100,18.28,RU,2022-09-20 04:44:06
612,Debre Tabor,11.85,38.0167,55.42,77,87,2.64,ET,2022-09-20 04:44:07
613,Mitchell,43.7094,-98.0298,71.74,85,0,5.75,US,2022-09-20 04:42:48
614,Weihe,32.9952,105.3247,57.96,93,100,5.17,CN,2022-09-20 04:44:08
615,Trairi,-3.2778,-39.2689,77.61,80,97,13.82,BR,2022-09-20 04:42:57
616,Manzhouli,49.6,117.4333,60.48,26,62,14.9,CN,2022-09-20 04:39:13
617,Colac,-38.3333,143.5833,60.17,58,88,10.2,AU,2022-09-20 04:44:09
618,Mehamn,71.0357,27.8492,44.51,81,75,13.8,NO,2022-09-20 04:44:09
619,Aykhal,66.0,111.5,33.35,100,100,4.85,RU,2022-09-20 04:44:10
620,Montepuez,-13.1256,38.9997,70.36,76,35,7.43,MZ,2022-09-20 04:44:10
621,Jaisalmer,26.9147,70.9181,90.09,37,0,15.84,IN,2022-09-20 04:44:11
622,Ginda,30.6945,78.4932,73.33,69,19,4.27,IN,2022-09-20 04:44:11
623,Ayan,56.45,138.1667,44.04,59,100,22.75,RU,2022-09-20 04:44:12
624,Kyra,49.5776,111.9753,60.15,33,81,7.25,RU,2022-09-20 04:44:13
625,Campbell River,50.0163,-125.2446,60.33,87,0,2.3,CA,2022-09-20 04:43:34
626,Oussouye,12.485,-16.5469,75.63,89,99,1.23,SN,2022-09-20 04:44:14
627,Kota Kinabalu,5.9749,116.0724,87.78,70,20,7.0,MY,2022-09-20 04:44:14
628,Ruidoso,33.3317,-105.673,62.96,94,21,9.22,US,2022-09-20 04:44:15
629,Pedernales,18.0384,-71.744,81.23,80,100,7.36,DO,2022-09-20 04:44:15
630,Ust-Kalmanka,52.1207,83.305,66.87,25,62,3.36,RU,2022-09-20 04:44:16
631,Hamilton,39.1834,-84.5333,70.77,94,0,5.75,US,2022-09-20 04:43:20
632,Mackay,-21.15,149.2,88.68,75,56,6.8,AU,2022-09-20 04:44:16
633,Port Hedland,-20.3167,118.5667,82.45,17,3,17.27,AU,2022-09-20 04:44:17
634,Renqiu,38.6989,116.0936,78.96,19,0,2.66,CN,2022-09-20 04:45:17
635,Methoni,36.8197,21.7049,69.22,68,9,11.95,GR,2022-09-20 04:42:10
636,Amapa,1.0,-52.0,70.03,96,81,1.61,BR,2022-09-20 04:45:18
637,Avon Lake,41.5053,-82.0282,69.71,91,1,2.04,US,2022-09-20 04:40:53
638,Bongandanga,1.5,21.05,70.18,98,70,1.95,CD,2022-09-20 04:45:19
639,Mingaora,34.7758,72.3625,80.78,49,0,2.33,PK,2022-09-20 04:42:24
640,Kichera,55.9375,110.0997,41.22,99,100,2.1,RU,2022-09-20 04:45:19
641,Jiwani,25.05,61.7417,80.65,75,64,7.05,PK,2022-09-20 04:45:20
642,Upington,-28.4478,21.2561,43.18,81,0,6.91,ZA,2022-09-20 04:45:20
643,Los Llanos De Aridane,28.6585,-17.9182,67.75,91,100,3.0,ES,2022-09-20 04:45:21
644,Garowe,8.4054,48.4845,79.65,61,100,20.94,SO,2022-09-20 04:40:55
645,Palmer,42.1584,-72.3287,64.85,87,75,4.61,US,2022-09-20 04:45:21
646,Margate,51.3813,1.3862,56.89,72,26,3.0,GB,2022-09-20 04:45:22
647,Berlevag,70.8578,29.0864,44.55,70,40,18.41,NO,2022-09-20 04:45:22
648,Petropavlovsk-Kamchatskiy,53.0452,158.6483,52.39,100,100,13.42,RU,2022-09-20 04:45:23
649,Chipinge,-20.1883,32.6236,74.26,28,0,2.89,ZW,2022-09-20 04:45:23
650,Gonbad-E Qabus,37.25,55.1672,81.55,38,0,0.0,IR,2022-09-20 04:45:24
651,Gondanglegi,-7.7479,112.0132,87.85,50,100,15.82,ID,2022-09-20 04:45:24
652,Hobyo,5.3505,48.5268,79.48,80,94,19.06,SO,2022-09-20 04:45:24
653,Santa Maria,-29.6842,-53.8069,56.12,94,62,2.37,BR,2022-09-20 04:44:45
654,Priargunsk,50.3691,119.1012,60.8,26,43,11.88,RU,2022-09-20 04:45:25
655,Fuyang,32.9,115.8167,76.23,24,99,11.77,CN,2022-09-20 04:45:25
656,Swiecie,53.4095,18.4474,48.76,97,26,3.0,PL,2022-09-20 04:45:26
657,Nhulunbuy,-12.2333,136.7667,86.61,62,40,16.11,AU,2022-09-20 04:45:26
658,Quang Ngai,15.1167,108.8,89.33,60,100,4.45,VN,2022-09-20 04:45:27
659,Buala,-8.145,159.5921,83.62,72,82,8.79,SB,2022-09-20 04:45:28
660,Guiratinga,-16.3494,-53.7583,73.71,74,65,2.75,BR,2022-09-20 04:45:28
661,Mtwango,-9.0167,34.8,56.75,77,59,10.69,TZ,2022-09-20 04:45:28
662,Rio Branco Do Sul,-25.19,-49.3142,57.81,99,100,4.43,BR,2022-09-20 04:45:29
663,Pangnirtung,66.1451,-65.7125,36.82,89,96,9.51,CA,2022-09-20 04:45:29
664,Vargem Grande,-3.5431,-43.9158,73.13,97,29,3.06,BR,2022-09-20 04:45:30
665,Taylorville,39.5489,-89.2945,73.81,94,0,3.44,US,2022-09-20 04:40:56
666,Bintulu,3.1667,113.0333,86.41,74,40,3.44,MY,2022-09-20 04:45:30
667,Padang,-0.9492,100.3543,86.05,72,89,4.83,ID,2022-09-20 04:45:31
668,Mangaratiba,-22.9597,-44.0406,61.66,81,43,4.52,BR,2022-09-20 04:45:31
669,Sechura,-5.5569,-80.8222,64.17,81,99,13.94,PE,2022-09-20 04:45:32
670,Catuday,16.2923,119.8062,82.04,73,98,8.01,PH,2022-09-20 04:45:32
671,Kostomuksha,64.571,30.5767,46.24,87,100,15.32,RU,2022-09-20 04:45:32
672,Vila,42.0304,-8.1588,58.08,66,0,3.04,PT,2022-09-20 04:45:33
673,Cairns,-16.9167,145.7667,95.07,50,70,10.36,AU,2022-09-20 04:45:33
674,Lanzhou,36.0564,103.7922,66.33,49,80,4.09,CN,2022-09-20 04:45:34
675,Newport,51.5877,-2.9984,54.68,87,59,3.6,GB,2022-09-20 04:45:34
676,Seymchan,62.8833,152.4333,35.58,99,100,7.83,RU,2022-09-20 04:45:35
677,Mattru,7.6244,-11.8332,70.86,99,80,1.57,SL,2022-09-20 04:45:35
678,Sao Jose Da Coroa Grande,-8.8978,-35.1478,73.83,82,25,6.4,BR,2022-09-20 04:45:36
679,Karwar,14.8,74.1333,79.29,73,88,1.07,IN,2022-09-20 04:45:36
680,Krasnogorsk,55.8225,37.3181,52.05,82,75,17.9,RU,2022-09-20 04:45:37
681,Tsiroanomandidy,-18.7667,46.0333,70.48,36,70,7.45,MG,2022-09-20 04:46:37
682,Tessaoua,13.7574,7.9874,76.62,74,5,8.72,NE,2022-09-20 04:46:37
683,Curanilahue,-37.4667,-73.35,35.04,93,32,4.18,CL,2022-09-20 04:46:38
684,Sovetskiy,61.3614,63.5842,55.09,97,100,7.54,RU,2022-09-20 04:46:38
685,Salair,54.2312,85.7972,54.25,50,100,6.76,RU,2022-09-20 04:46:39
686,Wahiawa,21.5028,-158.0236,79.12,67,75,6.91,US,2022-09-20 04:46:39
687,Marrakesh,31.6315,-8.0083,69.87,73,40,6.91,MA,2022-09-20 04:46:36
688,Denpasar,-8.65,115.2167,82.06,74,75,17.27,ID,2022-09-20 04:42:04
689,Starosubkhangulovo,53.1031,57.4423,68.34,38,39,3.69,RU,2022-09-20 04:46:40
690,Mitsamiouli,-11.3847,43.2844,75.49,73,20,8.05,KM,2022-09-20 04:46:40
691,Tabuk,17.4189,121.4443,84.34,73,100,4.79,PH,2022-09-20 04:46:41
692,Moron,-34.6534,-58.6198,55.15,81,2,7.09,AR,2022-09-20 04:46:41
693,Kozhanka,49.9793,29.7381,47.01,92,100,3.89,UA,2022-09-20 04:46:41
694,Tarko-Sale,64.9225,77.785,39.36,58,64,5.75,RU,2022-09-20 04:46:42
695,Belaguntha,19.8833,84.65,80.4,86,100,3.85,IN,2022-09-20 04:46:42
696,Piacabucu,-10.4056,-36.4344,71.89,86,50,4.72,BR,2022-09-20 04:46:43
697,Shizunai,42.3339,142.3669,57.96,63,99,23.58,JP,2022-09-20 04:46:43
